timestamp,close,open,high,low,volume
2026-01-15 12:10:00,124404.76346683945,124492.27815897741,124492.27815897741,124305.77239912278,5549952
2026-01-15 12:15:00,124544.39086790638,124514.24374639841,124555.95786610953,124326.87525603792,12687232
2026-01-15 12:20:00,124402.18840042707,124461.60719223715,124560.37181908339,124274.4085637442,1982456
2026-01-15 12:25:00,124378.20037473,124375.79098895195,124521.6189287921,124277.65806868685,5565082
2026-01-15 12:30:00,124211.12824433553,124173.34627691098,124331.33908723907,124173.34627691098,1166961
2026-01-15 12:35:00,124820.19263903772,124857.17251258965,124869.99491699853,124631.17982589551,37722585
2026-01-15 12:40:00,124862.28695025457,124887.86100155271,124993.39847499285,124835.06626858473,8338385
2026-01-15 12:45:00,124574.19469341167,124596.42949041825,124614.63873164999,124570.30032791843,2696306
2026-01-15 12:50:00,124875.76314805237,124880.83800054324,124893.61921269719,124854.53744768543,1509314
2026-01-15 12:55:00,124536.74104069396,124534.38150024146,124751.69277814435,124449.33828643743,2916816
2026-01-15 13:00:00,124616.55390239663,124765.36924599089,124765.36924599089,124537.18461243868,2326827
2026-01-15 13:05:00,124032.637353242,124106.08059074538,124106.08059074538,123973.70631188332,23044658
2026-01-15 13:10:00,123669.92360783725,123714.61958127952,123911.46422584553,123604.00831527238,959785
2026-01-15 13:15:00,123776.3538485767,123783.27289465959,123861.38283574997,123697.1489937235,3740767
2026-01-15 13:20:00,124026.97628639764,124089.43361751517,124217.48931015597,123938.26765556818,3209616
2026-01-15 13:25:00,124117.44439440902,124149.59048833669,124191.60924739396,124068.62265804634,2906876
2026-01-15 13:30:00,124135.05657704631,124136.6830412804,124223.35424336712,123938.03089621836,2932551
2026-01-15 13:35:00,124073.96244697072,124055.13023262407,124088.49451256693,124048.23991745994,2910772
2026-01-15 13:40:00,123654.30026595895,123649.29737757493,123683.51033564404,123577.19861960737,7826813
2026-01-15 13:45:00,123459.11540589236,123263.40642748657,123575.06272176476,123236.22023909447,6010295
2026-01-15 13:50:00,123360.61586923237,123373.60579385153,123408.03413274123,123212.83503721257,4969906
2026-01-15 13:55:00,123715.51244087335,123685.29640659038,123740.96900993955,123662.73895973687,157315
2026-01-15 14:00:00,123881.68130013127,123980.33261870303,124080.58818451827,123833.44133222525,4411806
2026-01-15 14:05:00,123375.72726793964,123376.92056234201,123632.44014351565,123208.45379815352,624283
2026-01-15 14:10:00,123476.74394744237,123403.33928158398,123625.63447982424,123403.33928158398,6238935
2026-01-15 14:15:00,123406.38548758255,123403.30772281828,123521.99200147089,123294.41559643352,14281811
2026-01-15 14:20:00,123227.58182119108,123163.12633538888,123396.6598215055,123158.73515250171,1294662
2026-01-15 14:25:00,123463.8104180809,123493.03475979294,123609.49056952828,123413.85220455471,2516096
2026-01-15 14:30:00,123826.69475469817,123844.70827993505,123917.32327350881,123675.08292553853,1795231
2026-01-15 14:35:00,124135.48930229618,124194.94024793655,124291.21959525514,124024.66445096143,11244973
2026-01-15 14:40:00,123919.0535621005,123870.05090054734,124018.27578962567,123704.17272427147,3594904
2026-01-15 14:45:00,123859.41820847642,123861.524319983,124114.54941199126,123811.83027781258,18408616
2026-01-15 14:50:00,124014.38459838113,123929.74342941953,124083.67439118025,123929.74342941953,4944340
2026-01-15 14:55:00,124352.77740594496,124396.39381817901,124396.39381817901,124321.70242584038,4165930
2026-01-15 15:00:00,124231.27899227344,124263.5090074626,124273.88117472826,124194.9849679609,3499766
2026-01-15 15:05:00,124222.11891877647,124252.91389391778,124376.5852887097,124187.30741576683,7407415
2026-01-15 15:10:00,123907.14639618283,123907.24670096052,124003.7165687074,123870.94459041374,575108
2026-01-15 15:15:00,123577.63969062174,123603.26801804741,123658.19854299222,123563.44740543516,3560259
2026-01-15 15:20:00,123890.39589154994,123989.77699518626,123989.77699518626,123782.76012146735,3047870
2026-01-15 15:25:00,124344.23082959994,124326.50591654703,124605.92355892963,124326.50591654703,6752469
2026-01-15 15:30:00,124326.14734683884,124334.76595760828,124343.31410338917,124204.56397907373,2709564
2026-01-15 15:35:00,124702.51164949425,124634.790310756,124937.71663617116,124626.14097680726,1156912
2026-01-15 15:40:00,124852.51344552849,124798.3111638374,124859.13803410983,124605.4279874906,3293135
2026-01-15 15:45:00,124664.23224168911,124670.32915123235,124772.1029248043,124411.56064202338,1106994
2026-01-15 15:50:00,124838.95988886608,124907.86684674442,124907.86684674442,124731.25450296736,476745
2026-01-15 15:55:00,125366.44966776478,125350.3851592376,125576.70373009158,125262.38667681646,6763983
2026-01-15 16:00:00,125359.57391541361,125344.78671761652,125542.66168586777,125324.24196518294,5833114
2026-01-15 16:05:00,125891.27504325559,125865.66339214213,126041.24436937511,125811.09785187269,5215215
2026-01-15 16:10:00,125131.10610127634,125097.64875441745,125215.5867479145,124938.08546250366,12030172
2026-01-15 16:15:00,125416.74948101414,125435.2466615965,125631.9687930186,125238.67310240895,1681115
2026-01-15 16:20:00,125485.18221593204,125391.24039171732,125825.34673249706,125391.24039171732,781433
2026-01-15 16:25:00,125426.40485072917,125506.73667369533,125506.73667369533,125412.79259361005,3047920
2026-01-16 10:00:00,125493.44749181134,125451.69442269624,125603.56598687064,125389.68466152425,2309403
2026-01-16 10:05:00,124887.45216510998,124932.5305086127,125063.17969984071,124874.46271765778,1408033
2026-01-16 10:10:00,124886.00486346782,124806.70233796246,124913.48203594018,124666.42918114684,3018138
2026-01-16 10:15:00,125036.56822448714,125078.3829617943,125078.3829617943,125005.16931222349,1773374
2026-01-16 10:20:00,125519.50940615492,125561.6804849154,125561.6804849154,125397.48408149548,521255
2026-01-16 10:25:00,125396.91596647789,125421.0048439466,125434.25868605505,125386.93693676568,2102890
2026-01-16 10:30:00,125162.66786062293,125100.43519723034,125241.92402979381,124983.16243654759,1049290
2026-01-16 10:35:00,125068.81929150611,125084.42464022078,125117.29969699947,124851.27142996414,4121171
2026-01-16 10:40:00,125393.68582981605,125319.51194204226,125636.31811242526,125293.34295153944,1696308
2026-01-16 10:45:00,125526.50502687493,125510.64078286922,125545.2538534094,125457.12741203351,9935566
2026-01-16 10:50:00,125412.81246098936,125477.36325707684,125709.72449193745,125364.95103199102,16254267
2026-01-16 10:55:00,125593.26668677483,125643.29688557307,125643.29688557307,125500.31188686115,6448650
2026-01-16 11:00:00,125672.67968748849,125673.6337280258,125795.75097164669,125650.86989548875,693130
2026-01-16 11:05:00,125995.35527027768,125933.94471985109,126015.93791623237,125933.94471985109,14727042
2026-01-16 11:10:00,125824.58150071841,125865.19690257157,125989.9244353293,125745.84386937643,15803159
2026-01-16 11:15:00,125757.3907681878,125758.60943512917,125876.70292859942,125728.47608243396,3331024
2026-01-16 11:20:00,125676.86512661727,125531.06013137227,125810.24048628307,125531.06013137227,12273170
2026-01-16 11:25:00,125248.0253830736,125297.03680324962,125302.30657052268,125156.30631048013,1882902
2026-01-16 11:30:00,125381.36927435099,125379.850101405,125601.18723923863,125283.40152339602,505727
2026-01-16 11:35:00,125512.83982833564,125588.30136378038,125588.30136378038,125506.26637340296,1528374
2026-01-16 11:40:00,125536.31595898335,125467.56784602636,125641.82835197322,125405.07273191161,18426508
2026-01-16 11:45:00,125485.73476847982,125286.41926240944,125571.97339038883,125286.41926240944,735951
2026-01-16 11:50:00,125121.90277839263,125139.36253008807,125176.42961857442,125074.20072171466,3267452
2026-01-16 11:55:00,125023.3096331552,125041.535761069,125128.5104363008,125018.232907679,3382561
2026-01-16 12:00:00,124920.30589629433,124814.70628784894,124979.99779661368,124814.70628784894,1957200
2026-01-16 12:05:00,124732.15890316306,124671.1337227422,124737.72277222344,124671.1337227422,2097965
2026-01-16 12:10:00,124704.37778527071,124876.17164246748,124876.17164246748,124637.43554383054,3513942
2026-01-16 12:15:00,124877.45246268678,124858.37052521623,125118.97641317909,124721.40997979895,1863258
2026-01-16 12:20:00,125505.71184320987,125551.58160653902,125551.58160653902,125325.78263661283,788542
2026-01-16 12:25:00,125591.56327223247,125550.70457979364,125670.04589157949,125358.00528381021,4053259
2026-01-16 12:30:00,125703.29788781762,125571.91890383245,125727.61501166578,125571.91890383245,9562565
2026-01-16 12:35:00,125718.78087304649,125708.0785434361,125883.45552525573,125706.92948039589,7799518
2026-01-16 12:40:00,125151.84245937227,125135.22200932958,125161.14691436979,125100.23535009204,1454633
2026-01-16 12:45:00,125182.15307779763,125157.1242683549,125205.25562468407,124984.8444071529,935439
2026-01-16 12:50:00,125248.13253618283,125240.95326090306,125322.32070579227,125015.38499757476,2460344
2026-01-16 12:55:00,126051.51383309551,126068.16954094502,126068.16954094502,125987.51821964781,15678352
2026-01-16 13:00:00,126046.18390494732,126036.72307052482,126095.39343657071,125778.10466000898,6234432
2026-01-16 13:05:00,126189.14594647726,126109.39401707509,126254.27772201804,126109.39401707509,6609143
2026-01-16 13:10:00,126190.20973072595,126220.8856111335,126272.5524129022,126155.9259222175,7959342
2026-01-16 13:15:00,125870.03500650638,125747.35126096482,125946.96389602624,125669.80149075108,4979134
2026-01-16 13:20:00,126271.28586573208,126141.83522942425,126337.95634978982,126141.83522942425,3688050
2026-01-16 13:25:00,126546.47668092897,126593.24702454686,126717.70281585366,126414.35897923169,6339477
2026-01-16 13:30:00,126830.06081892368,126862.21352489936,127238.58251925212,126756.01272636374,1893303
2026-01-16 13:35:00,126588.3484453211,126584.71565308454,126638.42664846065,126533.25109489841,794554
2026-01-16 13:40:00,127067.89615605261,126979.23780320594,127072.25100338047,126888.86247819128,6736135
2026-01-16 13:45:00,126639.86303071985,126595.0381584374,126852.72823545015,126595.0381584374,11270937
2026-01-16 13:50:00,126890.21419049779,126873.54419495189,126929.5154878429,126700.88104594815,1068501
2026-01-16 13:55:00,127625.43431231183,127523.595981884,127686.15236689427,127460.13294713799,7436578
2026-01-16 14:00:00,127327.37179813389,127280.32250977909,127402.44901177169,127280.32250977909,17553531
2026-01-16 14:05:00,127195.39089006487,127236.87759624177,127532.69119711712,127043.36983202469,3261682
2026-01-16 14:10:00,127273.32380304376,127364.15275194125,127447.22872509978,127212.20531587354,1442658
2026-01-16 14:15:00,127140.2168687799,127113.55335607224,127234.01287340558,127106.03512149153,3696949
2026-01-16 14:20:00,126702.31127964534,126750.23569111932,126789.30100000901,126675.78629555728,1885052
2026-01-16 14:25:00,126778.18362836303,126656.85309881071,126872.13561621253,126656.85309881071,1764309
2026-01-16 14:30:00,126440.57254878819,126482.26324503538,126551.42263024575,126385.86683219565,5041348
2026-01-16 14:35:00,126620.92361690848,126570.0252715019,126704.55166608722,126570.0252715019,657546
2026-01-16 14:40:00,126389.14306190783,126408.56563646761,126437.86522228291,126272.08608070077,771483
2026-01-16 14:45:00,126923.10588749275,126907.3831342857,127186.01151255882,126769.60059917122,3332691
2026-01-16 14:50:00,126700.93443522888,126784.58327966937,126848.88842837245,126543.46710650314,3196897
2026-01-16 14:55:00,126657.99727155484,126602.62013757405,126756.16291436586,126565.89563040178,4609152
2026-01-16 15:00:00,126918.99524463859,126958.82282498645,127027.44669637243,126910.63234787973,21321476
2026-01-16 15:05:00,126592.35742445962,126574.6656701114,126643.38248289173,126381.56312480602,3629168
2026-01-16 15:10:00,126686.12735905248,126676.09980507809,126720.61597550912,126652.20518244494,5945660
2026-01-16 15:15:00,127168.0251753825,127156.33500712557,127175.30814042773,126999.81961900339,1232391
2026-01-16 15:20:00,126699.49660582119,126645.92342750494,126768.93640928788,126645.92342750494,7045767
2026-01-16 15:25:00,126761.51712517487,126760.62352202075,126931.31282944907,126631.61816542003,1931116
2026-01-16 15:30:00,126884.68345616251,126880.70890624601,126978.8809157768,126650.1954614154,3511032
2026-01-16 15:35:00,127188.70476975814,127204.04628712474,127204.04628712474,127062.69754037468,2931871
2026-01-16 15:40:00,126818.4873716856,126823.84577906155,127059.17456734252,126803.1396675928,9184007
2026-01-16 15:45:00,126442.71468053632,126493.16497911295,126493.16497911295,126350.76917244318,882067
2026-01-16 15:50:00,126646.68559057821,126705.16524324658,126784.12539340007,126595.55788870085,333287
2026-01-16 15:55:00,126754.46514594786,126687.8795473338,126759.35218574572,126649.36680348261,2640733
2026-01-16 16:00:00,126895.76877086813,126950.89054804285,126957.14300548844,126592.35101813488,5222732
2026-01-16 16:05:00,127035.38242001434,126960.02906916599,127066.72515158408,126905.831567596,3806685
2026-01-16 16:10:00,126860.09498049332,126897.38270739531,126897.38270739531,126735.8659963225,11208738
2026-01-16 16:15:00,126996.07639566787,127035.4285926916,127072.73703604884,126964.37112186363,5062508
2026-01-16 16:20:00,127093.52021267128,126972.06221666963,127268.22439759159,126972.06221666963,1860120
2026-01-16 16:25:00,126930.66298970525,126936.5639484084,126976.31751816676,126759.71459270791,319521
2026-01-19 10:00:00,127548.6662215755,127518.78819438096,127700.07639620041,127312.97325091883,2578421
2026-01-19 10:05:00,127738.15855651908,127689.69691810642,127861.39902099813,127586.08249212363,9138063
2026-01-19 10:10:00,127409.86774265078,127495.92370104788,127495.92370104788,127384.29846551966,2208782
2026-01-19 10:15:00,127651.81127529692,127610.08961214928,127744.2698056998,127600.1511161527,3362920
2026-01-19 10:20:00,127382.2394011176,127330.88035160137,127422.2940572708,127251.08609186279,4982091
2026-01-19 10:25:00,127676.3868044051,127681.21903262471,127722.21731403797,127423.27214038103,1184353
2026-01-19 10:30:00,128068.87351879213,128112.77487204435,128162.33471676259,127946.72651722336,6096564
2026-01-19 10:35:00,127841.21205157423,127832.15778811376,127960.2324388114,127563.5661662374,16803903
2026-01-19 10:40:00,128182.04100127147,128256.79487982529,128256.79487982529,128063.81212539208,2750206
2026-01-19 10:45:00,128356.15195111412,128390.22894748882,128444.31438950883,128250.97861059188,1056989
2026-01-19 10:50:00,128706.01189217872,128565.8374461682,128971.82877570404,128552.98802249944,3058389
2026-01-19 10:55:00,129335.09253376162,129300.85320440224,129609.4939152177,129277.95737926142,353491
2026-01-19 11:00:00,129262.11413062524,129225.80168184036,129298.71494188487,129225.80168184036,4578597
2026-01-19 11:05:00,129057.81205589755,129088.74469381485,129319.15927648245,129038.20157636282,5138513
2026-01-19 11:10:00,128832.29337890627,128663.2127783699,128852.66097842912,128663.2127783699,17463722
2026-01-19 11:15:00,128609.20905184861,128773.12211310043,128773.12211310043,128450.72024463998,2692566
2026-01-19 11:20:00,128623.02208382593,128657.17317439127,128657.17317439127,128426.78677406376,4918358
2026-01-19 11:25:00,128761.33858689644,128770.92337517493,128888.96568139229,128684.47166948496,1381543
2026-01-19 11:30:00,128890.71995480261,128966.86651162492,128987.05867529644,128785.01105648976,2288879
2026-01-19 11:35:00,129201.95981720254,129353.362165581,129353.362165581,129141.52706256568,711275
2026-01-19 11:40:00,129241.90102849597,129298.16950432636,129300.07999838592,129138.73935777495,2690426
2026-01-19 11:45:00,129722.49954361912,129784.04074685613,129784.04074685613,129590.3723226256,2408924
2026-01-19 11:50:00,129700.45363920167,129708.92891693124,129930.73560778036,129533.20489519069,4409182
2026-01-19 11:55:00,130616.90933737218,130607.66650912397,130810.11734959422,130577.51791495996,1752235
2026-01-19 12:00:00,130873.48092555198,130842.34642256926,130891.75762627368,130830.47013790952,3553150
2026-01-19 12:05:00,130667.64671792259,130613.6736629812,130676.14333345873,130592.66702013207,2342243
2026-01-19 12:10:00,130324.75481544122,130279.98734339217,130430.74538495779,130222.69024658897,2346652
2026-01-19 12:15:00,130512.67582455552,130424.54348817692,130622.80945210317,130424.54348817692,3542567
2026-01-19 12:20:00,130494.36280392378,130489.41240561771,130721.90224911217,130310.54590069337,3404208
2026-01-19 12:25:00,130761.21458359742,130651.06999431356,130781.72095165709,130651.06999431356,6998273
2026-01-19 12:30:00,130954.49827213124,130966.99896094679,130991.32667013856,130866.59242817393,2897494
2026-01-19 12:35:00,130972.27617993389,130969.89702871873,131167.37240518554,130874.56772472698,2303901
2026-01-19 12:40:00,130752.65261076193,130762.25870077504,130918.75581809496,130670.60009078377,2728308
2026-01-19 12:45:00,130257.74331311233,130223.73747310066,130408.15111738256,129990.26078936057,1599714
2026-01-19 12:50:00,130171.50391825759,130371.76368912403,130479.67380642067,130124.54379912582,2280918
2026-01-19 12:55:00,130472.12565954194,130560.85426586187,130560.85426586187,130462.69404523214,24919438
2026-01-19 13:00:00,130599.67933244142,130518.4109067281,130768.27597234395,130518.4109067281,1312338
2026-01-19 13:05:00,130214.23527498185,130229.39664494398,130267.22913087567,130184.73817339675,2473992
2026-01-19 13:10:00,130315.98600168448,130276.36954167849,130317.8110728164,130259.89439171282,2218876
2026-01-19 13:15:00,130482.2524193756,130416.06661948831,130555.81673119323,130220.18233697918,2553124
2026-01-19 13:20:00,130249.19488401526,130161.92322984005,130326.22357143533,130057.42195291926,2347263
2026-01-19 13:25:00,130337.6311961026,130365.79824592108,130540.33208908301,130241.96982933735,4322048
2026-01-19 13:30:00,130368.65512512455,130324.23981268713,130513.95520412565,130293.74505364079,591149
2026-01-19 13:35:00,130051.89131191536,130114.82511435806,130278.07823133485,130008.22266761612,9222636
2026-01-19 13:40:00,130197.7697543138,130262.46386829048,130341.86098331986,130156.48367272991,6153815
2026-01-19 13:45:00,130412.70354464077,130502.29148934793,130709.34302285986,130307.92550882566,943289
2026-01-19 13:50:00,130818.5928780207,130762.83885935787,130845.29684714913,130743.86613061973,338041
2026-01-19 13:55:00,131201.90917214288,131233.09360998168,131610.95488848494,131019.45407737623,1230495
2026-01-19 14:00:00,130824.21334312002,130865.58350580392,130865.58350580392,130762.7241756269,2564652
2026-01-19 14:05:00,130532.14829922286,130501.2005512864,130678.44450841252,130501.2005512864,43154268
2026-01-19 14:10:00,130716.90336404722,130666.46154386041,130724.40618277437,130587.95891665207,5627956
2026-01-19 14:15:00,130934.37172744209,131039.74251601995,131039.74251601995,130866.7015359685,536279
2026-01-19 14:20:00,131162.24893490187,131177.1683702441,131183.32014236983,130879.4172677143,1640225
2026-01-19 14:25:00,132484.6312077326,132526.75918418914,132572.37087468654,132434.19502089635,3099612
2026-01-19 14:30:00,132667.68442405688,132613.15296360198,132805.5408966234,132613.15296360198,4212991
2026-01-19 14:35:00,133081.15920928476,133000.02731417943,133305.74006069705,133000.02731417943,877867
2026-01-19 14:40:00,133485.91214504692,133447.9053837625,133518.6314488762,133420.58223953866,2856220
2026-01-19 14:45:00,133725.0231531694,133716.73077171927,133822.21370385206,133357.90790679218,1594962
2026-01-19 14:50:00,133644.03666467388,133572.9233358687,133727.98508608574,133572.9233358687,1084079
2026-01-19 14:55:00,133955.59244834722,133954.93306475956,134127.91052962342,133842.32600561765,4237972
2026-01-19 15:00:00,133697.52797208042,133584.65348727404,133731.895243698,133482.23977371334,7087740
2026-01-19 15:05:00,133691.46719574224,133616.59680412282,133728.57359849504,133590.77212628542,7580132
2026-01-19 15:10:00,133573.46358664279,133618.27155623856,133698.10179726643,133428.93472343238,5805906
2026-01-19 15:15:00,133648.34671406896,133688.69451646737,133781.58497772456,133603.0841549342,1987981
2026-01-19 15:20:00,134440.00001607198,134413.65805989952,134532.52233748257,134242.85150097703,6679473
2026-01-19 15:25:00,133867.7144827174,133799.5915917483,133927.0991152062,133679.0659846229,4452847
2026-01-19 15:30:00,134125.17607148024,134056.2757303578,134239.69524342567,133919.61606341798,3737553
2026-01-19 15:35:00,133640.2989104411,133615.35707046042,133726.2541245238,133604.30875076956,1773218
2026-01-19 15:40:00,133508.38860288457,133551.41291550675,133601.7047011986,133354.92239719618,1988962
2026-01-19 15:45:00,133918.63606208618,133980.79076054384,134002.87595449,133707.80236655188,3519702
2026-01-19 15:50:00,133973.00251679213,133939.74159306844,133988.76510123978,133918.38309865276,37500861
2026-01-19 15:55:00,133673.16350998447,133596.06801915137,133675.17231690578,133595.49946347994,4418198
2026-01-19 16:00:00,133476.97468896987,133494.8501682059,133732.89661769778,133202.12417720753,1774113
2026-01-19 16:05:00,133730.3764055364,133675.31058473393,133927.1106934671,133623.59252105773,1422050
2026-01-19 16:10:00,133529.8768785313,133495.27577300175,133574.7800236795,133412.82380332498,1999151
2026-01-19 16:15:00,133623.65654506936,133712.20066363734,133722.14110328763,133581.99461671288,28840564
2026-01-19 16:20:00,133693.34771202703,133748.63762732164,133834.62480302682,133525.91733435643,2192917
2026-01-19 16:25:00,133518.90057725253,133529.44685549816,133647.98759888235,133367.16227841377,8095917
2026-01-20 10:00:00,134310.13253880685,134224.7167339978,134406.7241777028,134224.7167339978,2244676
2026-01-20 10:05:00,134516.79735860648,134531.01555322084,134761.5872313593,134456.07037051767,4244712
2026-01-20 10:10:00,133909.77224342493,133980.92234131604,133980.92234131604,133779.5010818971,7215523
2026-01-20 10:15:00,134006.54911413736,133981.3804284972,134093.50354181026,133981.3804284972,1845198
2026-01-20 10:20:00,133816.2287317859,133906.6292278401,133906.6292278401,133739.98574186477,1721812
2026-01-20 10:25:00,134160.40915688308,134247.12677537178,134489.42010779757,134116.91745656668,17173356
2026-01-20 10:30:00,133917.74001872752,134029.14168916532,134183.38375448683,133623.45565041393,8750250
2026-01-20 10:35:00,133919.71535031172,133940.15438662056,133940.15438662056,133749.80954668904,7207785
2026-01-20 10:40:00,134123.5880966302,134162.97963782828,134175.43842889386,134098.07467557705,7183349
2026-01-20 10:45:00,134470.48852828768,134565.57175605386,134653.2739405296,134419.44023676225,5176167
2026-01-20 10:50:00,134106.26104251714,134136.26020657385,134136.26020657385,133991.31073592446,24588165
2026-01-20 10:55:00,134012.84594087055,133979.26003623675,134100.8420013117,133808.5247835246,3415752
2026-01-20 11:00:00,133885.30404798183,133855.2774009583,134002.3184315302,133510.16926558537,5822628
2026-01-20 11:05:00,133720.84199561714,133736.79188025754,133736.79188025754,133662.77189470147,766114
2026-01-20 11:10:00,134345.1899466327,134258.4995869481,134369.77437072946,134153.52648741915,1432654
2026-01-20 11:15:00,134530.84718235637,134521.2108107312,134643.08241291926,134463.7014230391,983803
2026-01-20 11:20:00,134163.94343349565,134237.50197626685,134394.39310244596,134146.78021555266,11687887
2026-01-20 11:25:00,134491.28013121002,134343.9278634422,134523.03922620794,134343.9278634422,254602
2026-01-20 11:30:00,135252.48622297862,135356.2574826448,135374.88458902814,135184.96174187734,2186231
2026-01-20 11:35:00,135643.9947351612,135720.11639646752,135720.11639646752,135389.90096329592,163782
2026-01-20 11:40:00,135180.16614390956,135149.09061533204,135374.34292501752,135119.28529698955,1423618
2026-01-20 11:45:00,135018.44726405517,135055.13115697357,135113.48895331658,134963.51532808554,2000786
2026-01-20 11:50:00,135508.0061888594,135508.21945995794,135650.92708667036,135370.41239890116,13057471
2026-01-20 11:55:00,135319.28123454135,135402.50194083262,135402.50194083262,135160.70986523328,4860383
2026-01-20 12:00:00,135522.51104063806,135589.0988841708,135589.0988841708,135383.32123259775,1420981
2026-01-20 12:05:00,135804.77453387607,135709.7063894294,135909.3399638332,135709.7063894294,9492036
2026-01-20 12:10:00,135513.76763732106,135553.5587084412,135618.78576938884,135464.6506882865,3327834
2026-01-20 12:15:00,135565.46390180002,135551.52588411488,135750.9302316752,135496.33989153907,3394159
2026-01-20 12:20:00,134496.11209078875,134501.68242013335,134760.65477505155,134471.61084962433,981982
2026-01-20 12:25:00,134185.41730892006,134136.56228371794,134190.66986651396,134065.74033633675,1214674
2026-01-20 12:30:00,134148.0144839288,134265.26904236295,134315.6606554764,133983.4129817167,1432458
2026-01-20 12:35:00,133775.79826835007,133845.36581845302,133917.13200734113,133684.8433142654,3424483
2026-01-20 12:40:00,134357.9168906444,134308.21983436082,134502.38141711356,134308.21983436082,3533804
2026-01-20 12:45:00,133898.53214404878,133809.1809434242,134038.76091790397,133576.9636170157,15311162
2026-01-20 12:50:00,133830.20212786144,133804.39480478197,133945.756113594,133714.68127420745,4804459
2026-01-20 12:55:00,133918.83566176947,133947.92970599773,133947.92970599773,133645.62330716263,218040
2026-01-20 13:00:00,134434.71262326188,134450.85862506254,134831.8662306953,134165.24855245693,4250902
2026-01-20 13:05:00,133970.8570171216,134054.79865636685,134056.82975252782,133957.82015886478,766801
2026-01-20 13:10:00,134413.06156938145,134466.14933350764,134497.19285760378,134372.98597552028,1244232
2026-01-20 13:15:00,134459.26920333732,134524.45297465977,134590.8046474035,134366.2146224838,1451097
2026-01-20 13:20:00,134177.55255168866,134199.48088053477,134199.48088053477,134168.4013030908,1683964
2026-01-20 13:25:00,134373.81617433028,134280.47348823797,134430.1138913425,134184.78991589067,826413
2026-01-20 13:30:00,134463.5040101721,134450.34685505828,134574.38423045396,134450.34685505828,4006713
2026-01-20 13:35:00,134312.3628686335,134383.55444754346,134454.57281835034,134111.31334212114,797468
2026-01-20 13:40:00,134380.80048201524,134377.33863582608,134476.95168976003,134298.682382157,4669990
2026-01-20 13:45:00,134304.18296583954,134337.96653629755,134454.80500118388,134271.85268487228,30614094
2026-01-20 13:50:00,134373.20967324552,134351.79405614675,134462.03373151025,134144.62196761317,865135
2026-01-20 13:55:00,134637.24987900458,134567.92436141433,134706.57981029502,134567.92436141433,2459551
2026-01-20 14:00:00,135203.8521852321,135195.5138889305,135265.59946206707,135168.09324259422,262116
2026-01-20 14:05:00,134843.13305434794,134863.96951708844,134888.8440018351,134834.54322857418,2419483
2026-01-20 14:10:00,135592.1829990422,135547.7299344185,135654.046863184,135547.7299344185,6216497
2026-01-20 14:15:00,134956.69889647825,134940.79349072892,135367.5956922881,134917.18925418492,6720272
